_ERV_0055728	0.089538	0.161216	0	0	0	0	0	0	
_ERV_0057385	0.281735	0.507273	1.093728	2.077562	0	0	0.074196	0.047737	
_ERV_0057655	0.436144	0.785293	0	0	0	0	0	0	
_ERV_0058060_ERV_0058061	2.146169	3.864252	0	0	0	0	0	0	
_ERV_0260207	0.166401	0.299611	0	0	0	0	46.746811	30.076176	
_ERV_0260452	0.093620	0.168566	0	0	0	0	0	0	
_ERV_0260313	0.102656	0.184836	0	0	0	0	0	0	
_ERV_0261031	1.117395	2.011909	0	0	0.390614	0.313127	0	0	
_ERV_0059536	0.077291	0.139165	0	0	0.058645	0.047012	0	0	
_ERV_0060367	0.475813	0.856718	0.065157	0.123768	0	0	0.118502	0.076242	
_ERV_0060369	0.530138	0.954531	0.172353	0.327388	0	0	0	0	
_ERV_0261757	0.152099	0.273859	0	0	0	0	0	0	
_ERV_0060793	0.062071	0.111761	0	0	0	0	0	0	
_ERV_0262098	0.090590	0.163110	0	0	0	0	0	0	
_ERV_0262113	0.127350	0.229299	0	0	0	0	0	0	
_ERV_0060832	0.428029	0.770681	0	0	0	0	0	0	
_ERV_0060838	0.219918	0.395969	0	0	0	0	0	0	
_ERV_0262130	0.316578	0.570010	0	0	0	0	0	0	
_ERV_0262135	0.212565	0.382731	0	0	0	0	0	0	
_ERV_0060862	0.290019	0.522189	0	0	0	0	0	0	
_ERV_0262170	0.210205	0.378482	0	0	0	0	0	0	
_ERV_0262202	0.147478	0.265539	0	0	0	0	0	0	
_ERV_0262220	0.125999	0.226865	0	0	0	0	0	0	
_ERV_0265468	0.772414	1.390758	1.265463	2.403776	0.155910	0.124981	0.291297	0.187416	
_ERV_0265467	0.130574	0.235103	0.122910	0.233470	0.786722	0.630658	0	0	
_ERV_0265233	0.938108	1.689096	0.185658	0.352662	0	0	0	0	
_ERV_0265279_ERV_0265280	0.786928	1.416891	0	0	0	0	0	0	
_ERV_0064934	0.267216	0.481132	0.154846	0.294134	0.094597	0.075832	0.165917	0.106748	
_ERV_0068350_ERV_0068353	2.490583	4.484380	0	0	0.904421	0.725008	0	0	
_ERV_0068622	0.155942	0.280778	0.064790	0.123070	0	0	0	0	
_ERV_0068624	0.310538	0.559135	0	0	0	0	0	0	
_ERV_0069605	0.124826	0.224754	0	0	0	0	0	0	
_ERV_0069677	0.144408	0.260012	0	0	0	0	0	0	
_ERV_0070660	0.341968	0.615726	0	0	0	0	0.786799	0.506214	
_ERV_0269983	0.078532	0.141399	0	0	0.857548	0.687434	0.474415	0.305231	
_ERV_0071021	0.164326	0.295874	0	0	1.819354	1.458443	0	0	
_ERV_0270024	0.238458	0.429352	0	0	0.081247	0.065130	0	0	
_ERV_0271270	0.086785	0.156259	0	0	0	0	0	0	
_ERV_0071253	0.159376	0.286962	0	0	0	0	0.053581	0.034473	
_ERV_0071260	0.160558	0.289090	0	0	0	0	0	0	
_ERV_0270228	0.179068	0.322418	0	0	0	0	0	0	
_ERV_0270415	0.095509	0.171967	0	0	0	0	0	0	
_ERV_0072841	0.135308	0.243627	0	0	0	0	0	0	
_ERV_0271682_ERV_0271683	0.411325	0.740605	0.078905	0.149881	0.360021	0.288603	1.219967	0.784908	
